@relation InstanceResultListener

@attribute Key_Dataset {CM1,KC1,KC2}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.rules.ZeroR,weka.classifiers.trees.J48,weka.classifiers.functions.Logistic,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'','-C 0.25 -M 2','-R 1.0E-8 -M -1'}
@attribute Key_Scheme_version_ID {48055541465867954,-217733168393644444,3932117032546553727,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 1\nSize of the tree: 1\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 74\nSize of the tree: 147\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 91\nSize of the tree: 181\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 80\nSize of the tree: 159\n','Number of leaves: 77\nSize of the tree: 153\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 90\nSize of the tree: 179\n','Number of leaves: 87\nSize of the tree: 173\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 85\nSize of the tree: 169\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 81\nSize of the tree: 161\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 82\nSize of the tree: 163\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 86\nSize of the tree: 171\n','Number of leaves: 79\nSize of the tree: 157\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 92\nSize of the tree: 183\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 83\nSize of the tree: 165\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 23\nSize of the tree: 45\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
CM1,10,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,448,50,40,10,0,80,20,0,0.056604,0.208913,0.382036,116.062803,127.345357,23.44978,34.738889,-11.289109,0.468996,0.694778,-0.225782,-12.261484,-0.24523,-2614.413484,0.866667,39,0.8,4,0.2,1,0.133333,6,0.906977,0.866667,0.886364,0.853333,0.983923,0.8,0.733333,0.266667,0.2,0.830565,0.8,0.814394,0.853333,0.919344,0.526515,0.8,0.019,0.001,0.02,0,14977,94839,13249,94,70,?,?,?,?
CM1,10,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,448,50,46,4,0,92,8,0,0.310345,0.128912,0.279474,71.61778,93.158015,23.44978,22.968597,0.481183,0.468996,0.459372,0.009624,1.341371,0.026827,286.009341,1,45,0.8,4,0.2,1,0,0,0.918367,1,0.957447,0.635556,0.93874,0.92,0.72,0.28,0.08,0.926531,0.92,0.895035,0.635556,0.879771,0.64539,0.92,0.023,0,0.03,0,14977,94839,13249,96,69,?,?,?,?
CM1,10,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,449,49,44,5,0,89.795918,10.204082,0,-0.033755,0.152024,0.293423,91.045195,106.869945,20.157935,20.41235,-0.254415,0.411386,0.416579,-0.005192,-4.995015,-0.101939,-1050.941321,0.977778,44,1,4,0,0,0.022222,1,0.916667,0.977778,0.946237,0.794444,0.97934,0.897959,0.920181,0.079819,0.102041,0.841837,0.897959,0.868993,0.794444,0.919699,0.473118,0.897959,0.019,0,0.02,0,14977,95044,13044,100,76.530612,?,?,?,?
CM1,10,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,449,49,45,4,0,91.836735,8.163265,0,0.309859,0.133347,0.272009,73.487336,89.857713,23.298152,18.433675,4.864477,0.475472,0.376197,0.099275,2.458388,0.050171,524.968631,1,44,0.8,4,0.2,1,0,0,0.916667,1,0.956522,0.822727,0.975775,0.918367,0.718367,0.281633,0.081633,0.92517,0.918367,0.892931,0.822727,0.927348,0.644928,0.918367,0.019,0,0.02,0,14977,95044,13044,97.959184,73.469388,?,?,?,?
KC1,1,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,181,30,0,85.781991,14.218009,0,0.137602,0.207349,0.327925,79.802633,91.418334,129.564078,107.334487,22.22959,0.614048,0.508694,0.105354,10.699807,0.05071,1717.861667,0.994413,178,0.90625,29,0.09375,3,0.005587,1,0.859903,0.994413,0.92228,0.786749,0.93454,0.85782,0.769656,0.230344,0.14218,0.843236,0.85782,0.807684,0.786749,0.858081,0.544473,0.85782,0.099,0.001,0.1,0,14977,392089,46254,98.578199,81.042654,?,?,?,?
KC1,1,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.363961,0.193778,0.303584,74.579401,84.632725,129.564078,92.44304,37.121038,0.614048,0.438119,0.175929,18.710629,0.088676,3004.00501,0.972067,174,0.6875,22,0.3125,10,0.027933,5,0.887755,0.972067,0.928,0.8592,0.970568,0.872038,0.587471,0.412529,0.127962,0.854225,0.872038,0.851796,0.8592,0.910419,0.676766,0.872038,0.108,0.001,0.1,0.01,14977,392089,46254,99.526066,81.990521,?,?,?,?
KC1,1,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,183,28,0,86.729858,13.270142,0,0.28144,0.199724,0.317942,76.867746,88.635306,129.564078,102.931783,26.632295,0.614048,0.487828,0.126219,14.227714,0.06743,2284.269735,0.98324,176,0.78125,25,0.21875,7,0.01676,3,0.875622,0.98324,0.926316,0.800279,0.943904,0.867299,0.665308,0.334692,0.132701,0.848987,0.867299,0.836385,0.800279,0.878386,0.629825,0.867299,0.109,0.001,0.11,0,14977,392089,46254,98.104265,81.753555,?,?,?,?
KC1,1,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.178806,0.233058,0.361655,88.705031,99.564781,132.009574,164.557594,-32.54802,0.625638,0.779894,-0.154256,-9.072525,-0.042998,-1459.618092,0.955056,170,0.818182,27,0.181818,6,0.044944,8,0.862944,0.955056,0.906667,0.713483,0.92785,0.834123,0.697249,0.302751,0.165877,0.795009,0.834123,0.804797,0.713483,0.833124,0.580993,0.834123,0.078,0,0.08,0,14977,392089,46254,98.578199,83.412322,?,?,?,?
KC1,1,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,182,29,0,86.255924,13.744076,0,0.296909,0.20773,0.319599,79.064614,87.986429,132.009574,100.922011,31.087563,0.625638,0.478303,0.147334,13.930013,0.066019,2241.107015,0.977528,174,0.757576,25,0.242424,8,0.022472,4,0.874372,0.977528,0.923077,0.846782,0.967477,0.862559,0.642607,0.357393,0.137441,0.841887,0.862559,0.834318,0.846782,0.893767,0.639316,0.862559,0.086,0,0.09,0,14977,392089,46254,100,82.938389,?,?,?,?
KC1,1,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.345398,0.202602,0.303419,77.112915,83.532156,132.009574,95.76604,36.243534,0.625638,0.453867,0.17177,16.690481,0.079102,2685.220365,0.983146,175,0.727273,24,0.272727,9,0.016854,3,0.879397,0.983146,0.928382,0.840228,0.95818,0.872038,0.616165,0.383835,0.127962,0.85916,0.872038,0.845744,0.840228,0.908373,0.664191,0.872038,0.088,0.001,0.09,0,14977,392089,46254,99.052133,84.597156,?,?,?,?
KC1,1,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.151442,0.218369,0.349617,83.114304,96.250576,132.009574,129.495784,2.51379,0.625638,0.613724,0.011914,1.535724,0.007278,247.072366,0.960674,171,0.848485,28,0.151515,5,0.039326,7,0.859296,0.960674,0.907162,0.732635,0.912276,0.834123,0.721934,0.278066,0.165877,0.79007,0.834123,0.800039,0.732635,0.825112,0.564692,0.834123,0.222,0.001,0.1,0,14977,392089,46254,98.104265,80.094787,?,?,?,?
KC1,1,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,182,29,0,86.255924,13.744076,0,0.319582,0.199599,0.317921,75.970055,87.524723,132.009574,98.810854,33.198721,0.625638,0.468298,0.15734,16.265585,0.077088,2616.861713,0.97191,173,0.727273,24,0.272727,9,0.02809,5,0.878173,0.97191,0.922667,0.841164,0.960448,0.862559,0.617922,0.382078,0.137441,0.84137,0.862559,0.83826,0.841164,0.894072,0.652823,0.862559,0.089,0,0.09,0,14977,392089,46254,99.526066,80.331754,?,?,?,?
KC1,1,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,179,32,0,84.834123,15.165877,0,0.121748,0.21301,0.34329,81.074405,94.508652,132.009574,116.335569,15.674006,0.625638,0.551353,0.074284,6.64013,0.03147,1068.286316,0.988764,176,0.909091,30,0.090909,3,0.011236,2,0.854369,0.988764,0.916667,0.757746,0.944572,0.848341,0.768668,0.231332,0.151659,0.814586,0.848341,0.797996,0.757746,0.858203,0.537281,0.848341,0.088,0.001,0.09,0,14977,392089,46254,98.104265,79.85782,?,?,?,?
KC1,1,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1899,210,180,30,0,85.714286,14.285714,0,0.256374,0.206182,0.321815,79.218718,89.542225,129.320115,102.772049,26.548067,0.61581,0.489391,0.126419,8.610647,0.041003,1382.888754,0.97191,173,0.78125,25,0.21875,7,0.02809,5,0.873737,0.97191,0.920213,0.800913,0.949066,0.857143,0.666483,0.333517,0.142857,0.829485,0.857143,0.828475,0.800913,0.880692,0.619197,0.857143,0.086,0.001,0.08,0,14977,392294,46049,99.52381,82.857143,?,?,?,?
KC1,2,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,181,30,0,85.781991,14.218009,0,0.281498,0.207684,0.31899,79.931407,88.927617,129.564078,99.371842,30.192236,0.614048,0.470957,0.143091,7.387218,0.035011,1186.023221,0.96648,173,0.75,24,0.25,8,0.03352,6,0.878173,0.96648,0.920213,0.831093,0.966882,0.85782,0.641339,0.358661,0.14218,0.831652,0.85782,0.833405,0.831093,0.898517,0.634019,0.85782,0.101,0.001,0.1,0,14977,392089,46254,100,83.649289,?,?,?,?
KC1,2,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.095106,0.206556,0.332988,79.497068,92.829966,129.564078,111.10357,18.460507,0.614048,0.526557,0.087491,11.846772,0.056146,1902.007785,0.972067,174,0.90625,29,0.09375,3,0.027933,5,0.857143,0.972067,0.910995,0.783345,0.928864,0.838863,0.773046,0.226954,0.161137,0.784022,0.838863,0.795583,0.783345,0.853113,0.530497,0.838863,0.109,0,0.11,0,14977,392089,46254,98.104265,82.464455,?,?,?,?
KC1,2,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,188,23,0,89.099526,10.900474,0,0.399009,0.182075,0.299526,70.075071,83.501352,129.564078,90.763315,38.800763,0.614048,0.430158,0.18389,26.918288,0.127575,4321.750647,1,179,0.71875,23,0.28125,9,0,0,0.886139,1,0.939633,0.851955,0.970501,0.890995,0.609745,0.390255,0.109005,0.903407,0.890995,0.863711,0.851955,0.914475,0.689328,0.890995,0.085,0.001,0.08,0,14977,392089,46254,100,80.094787,?,?,?,?
KC1,2,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,180,31,0,85.308057,14.691943,0,0.272657,0.211863,0.330635,80.637862,91.024914,132.009574,105.193269,26.816306,0.625638,0.498546,0.127091,9.74903,0.046204,1568.456599,0.966292,172,0.757576,25,0.242424,8,0.033708,6,0.873096,0.966292,0.917333,0.836994,0.966658,0.853081,0.644364,0.355636,0.146919,0.825916,0.853081,0.827106,0.836994,0.883816,0.628879,0.853081,0.089,0.001,0.09,0,14977,392089,46254,99.526066,81.279621,?,?,?,?
KC1,2,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,182,29,0,86.255924,13.744076,0,0.296909,0.216166,0.321991,82.275761,88.645059,132.009574,103.966537,28.043037,0.625638,0.492732,0.132905,1.414181,0.006702,227.518147,0.977528,174,0.757576,25,0.242424,8,0.022472,4,0.874372,0.977528,0.923077,0.794263,0.949727,0.862559,0.642607,0.357393,0.137441,0.841887,0.862559,0.834318,0.794263,0.883693,0.639316,0.862559,0.086,0.001,0.08,0,14977,392089,46254,99.526066,84.597156,?,?,?,?
KC1,2,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.345398,0.197422,0.317332,75.141607,87.362366,132.009574,143.879976,-11.870401,0.625638,0.681896,-0.056258,21.314283,0.101016,3429.113125,0.983146,175,0.727273,24,0.272727,9,0.016854,3,0.879397,0.983146,0.928382,0.796306,0.936569,0.872038,0.616165,0.383835,0.127962,0.85916,0.872038,0.845744,0.796306,0.872855,0.664191,0.872038,0.068,0,0.06,0.01,14977,392089,46254,98.104265,81.042654,?,?,?,?
KC1,2,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,178,33,0,84.36019,15.63981,0,0.225731,0.219776,0.343634,83.649813,94.603364,132.009574,124.876955,7.132619,0.625638,0.591834,0.033804,3.023657,0.01433,486.455982,0.960674,171,0.787879,26,0.212121,7,0.039326,7,0.86802,0.960674,0.912,0.752639,0.915064,0.843602,0.670807,0.329193,0.156398,0.810463,0.843602,0.815952,0.752639,0.833175,0.604936,0.843602,0.095,0.001,0.09,0.01,14977,392089,46254,98.578199,84.36019,?,?,?,?
KC1,2,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.178806,0.231471,0.345356,88.101017,95.077464,132.009574,114.038014,17.97156,0.625638,0.540465,0.085173,-7.9068,-0.037473,-1272.072431,0.955056,170,0.818182,27,0.181818,6,0.044944,8,0.862944,0.955056,0.906667,0.788304,0.951692,0.834123,0.697249,0.302751,0.165877,0.795009,0.834123,0.804797,0.788304,0.860528,0.580993,0.834123,0.085,0.001,0.08,0,14977,392089,46254,99.526066,84.123223,?,?,?,?
KC1,2,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.322834,0.202034,0.318894,76.896947,87.792404,132.009574,102.209032,29.800543,0.625638,0.484403,0.141235,15.129539,0.071704,2434.090781,0.988764,176,0.757576,25,0.242424,8,0.011236,2,0.875622,0.988764,0.92876,0.812053,0.957969,0.872038,0.64085,0.35915,0.127962,0.863795,0.872038,0.841698,0.812053,0.893812,0.650426,0.872038,0.087,0.001,0.09,0,14977,392089,46254,99.052133,80.331754,?,?,?,?
KC1,2,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1899,210,180,30,0,85.714286,14.285714,0,0.256374,0.20305,0.334693,78.015273,93.125451,129.320115,111.776439,17.543676,0.61581,0.532269,0.083541,11.011149,0.052434,1768.414795,0.97191,173,0.78125,25,0.21875,7,0.02809,5,0.873737,0.97191,0.920213,0.778265,0.950187,0.857143,0.666483,0.333517,0.142857,0.829485,0.857143,0.828475,0.778265,0.869368,0.619197,0.857143,0.088,0.001,0.09,0,14977,392294,46049,97.619048,76.904762,?,?,?,?
KC1,3,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.322834,0.187775,0.304505,71.4697,83.831137,132.009574,102.32012,29.689455,0.625638,0.484929,0.140708,28.773855,0.136369,4629.234017,0.988764,176,0.757576,25,0.242424,8,0.011236,2,0.875622,0.988764,0.92876,0.842612,0.947133,0.872038,0.64085,0.35915,0.127962,0.863795,0.872038,0.841698,0.842612,0.894599,0.650426,0.872038,0.099,0,0.09,0,14977,392089,46254,99.052133,82.701422,?,?,?,?
KC1,3,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.100777,0.22178,0.343777,84.412317,94.642948,132.009574,114.572321,17.437254,0.625638,0.542997,0.082641,-0.176196,-0.000835,-28.347015,0.977528,174,0.909091,30,0.090909,3,0.022472,4,0.852941,0.977528,0.910995,0.764896,0.947624,0.838863,0.770425,0.229575,0.161137,0.786571,0.838863,0.791977,0.764896,0.860421,0.530497,0.838863,0.086,0,0.08,0,14977,392089,46254,99.052133,81.990521,?,?,?,?
KC1,3,3,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,176,35,0,83.412322,16.587678,0,0.151442,0.207823,0.335507,79.100335,92.36611,132.009574,108.240504,23.769071,0.625638,0.512988,0.11265,12.370028,0.058626,1990.131486,0.960674,171,0.848485,28,0.151515,5,0.039326,7,0.859296,0.960674,0.907162,0.835121,0.964465,0.834123,0.721934,0.278066,0.165877,0.79007,0.834123,0.800039,0.835121,0.888124,0.564692,0.834123,0.118,0,0.11,0.01,14977,392089,46254,99.052133,80.331754,?,?,?,?
KC1,3,4,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.345398,0.207075,0.328013,78.815532,90.30298,132.009574,106.93962,25.069955,0.625638,0.506823,0.118815,10.744743,0.050923,1728.65016,0.983146,175,0.727273,24,0.272727,9,0.016854,3,0.879397,0.983146,0.928382,0.801158,0.947974,0.872038,0.616165,0.383835,0.127962,0.85916,0.872038,0.845744,0.801158,0.874145,0.664191,0.872038,0.093,0,0.09,0,14977,392089,46254,99.052133,82.464455,?,?,?,?
KC1,3,5,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,182,29,0,86.255924,13.744076,0,0.296909,0.2068,0.326985,78.710878,90.020081,132.009574,109.052741,22.956833,0.625638,0.516838,0.1088,11.185558,0.053012,1799.569991,0.977528,174,0.757576,25,0.242424,8,0.022472,4,0.874372,0.977528,0.923077,0.773408,0.935372,0.862559,0.642607,0.357393,0.137441,0.841887,0.862559,0.834318,0.773408,0.866565,0.639316,0.862559,0.087,0,0.09,0,14977,392089,46254,98.578199,80.56872,?,?,?,?
KC1,3,6,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,178,33,0,84.36019,15.63981,0,0.172352,0.218909,0.343106,83.319593,94.458165,132.009574,136.648949,-4.639375,0.625638,0.647625,-0.021988,4.416149,0.02093,710.484866,0.97191,173,0.848485,28,0.151515,5,0.02809,5,0.860697,0.97191,0.912929,0.755277,0.931906,0.843602,0.720177,0.279823,0.156398,0.804284,0.843602,0.80652,0.755277,0.846918,0.572743,0.843602,0.068,0.001,0.07,0,14977,392089,46254,98.104265,82.464455,?,?,?,?
KC1,3,7,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,183,28,0,86.729858,13.270142,0,0.306247,0.214089,0.329861,82.396501,91.95808,129.564078,110.196423,19.367654,0.614048,0.522258,0.09179,0.704272,0.003338,113.071418,0.977654,175,0.75,24,0.25,8,0.022346,4,0.879397,0.977654,0.925926,0.770164,0.935603,0.867299,0.639645,0.360355,0.132701,0.847135,0.867299,0.84065,0.770164,0.861747,0.644781,0.867299,0.087,0.001,0.08,0,14977,392089,46254,99.052133,82.227488,?,?,?,?
KC1,3,8,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.294489,0.2022,0.325693,77.820728,90.796262,129.564078,106.528149,23.035928,0.614048,0.504873,0.109175,10.759324,0.050992,1727.417214,0.988827,177,0.78125,25,0.21875,7,0.011173,2,0.876238,0.988827,0.929134,0.780726,0.950068,0.872038,0.664461,0.335539,0.127962,0.861305,0.872038,0.840008,0.780726,0.877975,0.635299,0.872038,0.087,0.001,0.08,0,14977,392089,46254,99.052133,81.279621,?,?,?,?
KC1,3,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,180,31,0,85.308057,14.691943,0,0.24495,0.21447,0.335619,82.543249,93.563404,129.564078,108.034091,21.529986,0.614048,0.51201,0.102038,2.641911,0.012521,424.160765,0.96648,173,0.78125,25,0.21875,7,0.03352,6,0.873737,0.96648,0.917772,0.809707,0.962358,0.853081,0.66785,0.33215,0.146919,0.82289,0.853081,0.825766,0.809707,0.87683,0.614441,0.853081,0.119,0.001,0.12,0,14977,392089,46254,100,82.464455,?,?,?,?
KC1,3,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1899,210,185,25,0,88.095238,11.904762,0,0.39081,0.201585,0.299211,77.452388,83.25289,129.320115,90.649354,38.670761,0.61581,0.431664,0.184146,14.731681,0.070151,2365.9404,0.983146,175,0.6875,22,0.3125,10,0.016854,3,0.888325,0.983146,0.933333,0.869909,0.972047,0.880952,0.585306,0.414694,0.119048,0.870177,0.880952,0.858836,0.869909,0.919875,0.688889,0.880952,0.088,0,0.09,0,14977,392294,46049,99.52381,83.095238,?,?,?,?
KC1,4,1,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,177,34,0,83.886256,16.113744,0,0.127463,0.218069,0.336065,83.928313,93.687636,129.564078,111.027689,18.536389,0.614048,0.526198,0.08785,1.315839,0.006236,211.25893,0.96648,173,0.875,28,0.125,4,0.03352,6,0.860697,0.96648,0.910526,0.766149,0.946668,0.838863,0.747382,0.252618,0.161137,0.790828,0.838863,0.801324,0.766149,0.863163,0.550501,0.838863,0.087,0.001,0.08,0,14977,392089,46254,99.526066,85.308057,?,?,?,?
KC1,4,2,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20120502.1903,1898,211,184,27,0,87.203791,12.796209,0,0.319274,0.190195,0.300602,73.200388,83.801346,129.564078,90.692795,38.871283,0.614048,0.429824,0.184224,21.171484,0.100339,3399.096997,0.98324,176,0.75,24,0.25,8,0.01676,3,0.88,0.98324,0.92876,0.862867,0.967325,0.872038,0.638798,0.361202,0.127962,0.856838,0.872038,0.844336,0.862867,0.912974,0.650426,0.872038,0.086,0,0.09,0,14977,392089,46254,99.526066,80.331754,?,?,?,?
